Year,Age,Sex,PA_3cat,mu,sigma,nu,tau
2015,41,1,2,21.6998056426986,0.133514198766403,-1.84823533492202,28.5592637665814
2015,41,1,3,21.5023644220323,0.133907068198284,-1.66606845480655,22.8389777233473
2015,42,0,1,23.2354061710683,0.130799068973078,-0.988743166580336,14.0134664850685
2015,42,0,2,23.1252909157117,0.116230085613672,-1.14353151848094,11.5166357617485
2015,42,0,3,22.9148795534239,0.116572096037465,-0.961364638365466,9.20990785197556
2015,42,1,1,21.8616158554288,0.150497416666979,-1.64285147586629,35.4372418344592
2015,42,1,2,21.758011149976,0.133734343532979,-1.79763982776689,29.1232584773594
2015,42,1,3,21.5600403316444,0.13412786074727,-1.61547294765142,23.2900069494794
2015,43,0,1,23.29216022124,0.13098907241298,-0.938214705883737,14.2902061642684
2015,43,0,2,23.1817760019289,0.116398925623468,-1.09300305778434,11.7440677172581
2015,43,0,3,22.970850695666,0.116741432863925,-0.910836177668867,9.39178625780267
2015,43,1,1,21.9150143298931,0.150716034636415,-1.59232301516969,36.1370608940363
2015,43,1,2,21.8111565629441,0.133928610858456,-1.74711136707029,29.6983882082412
2015,43,1,3,21.6127021875068,0.13432269971003,-1.56494448695482,23.7499409036248
2015,44,0,1,23.3439347210026,0.131148171513685,-0.887929150739645,14.5724095971971
2015,44,0,2,23.2333051363977,0.116540303557128,-1.04271750264025,11.9759899294544
2015,44,0,3,23.0219109791517,0.116883226806286,-0.860550622524775,9.57725554304725
2015,44,1,1,21.9637276692073,0.150899094071304,-1.5420374600256,36.8506966892812
2015,44,1,2,21.859639044155,0.134091280317472,-1.6968258119262,30.2848728963187
2015,44,1,3,21.660743538487,0.134485847828682,-1.51465893181073,24.2189554705115
2015,45,0,1,23.3911631761785,0.131270860839544,-0.838057977015218,14.8601847038126
2015,45,0,2,23.2803097705066,0.116649327198965,-0.992846328915822,12.2124910898004
2015,45,0,3,23.0684879295988,0.116992571253376,-0.810679448800348,9.76638663469007
2015,45,1,1,22.0081637482197,0.151040260417054,-1.49216628630117,37.5784221280894
2015,45,1,2,21.9038645354914,0.13421672292636,-1.64695463820177,30.8829368244869
2015,45,1,3,21.7045666329016,0.134611659556114,-1.4647877580863,24.6972300102268
2015,46,0,1,23.4343460153007,0.131354773712613,-0.788630542443277,15.1536414854481
2015,46,0,2,23.3232879612004,0.116723893482178,-0.943418894343881,12.4536616002885
2015,46,0,3,23.1110750722541,0.117067356950056,-0.761252014228407,9.95925182763007
2015,46,1,1,22.0487934076922,0.151136810573879,-1.44273885172923,38.3205153817367
2015,46,1,2,21.9443016463467,0.134302518896331,-1.59752720362983,31.4928086012248
2015,46,1,3,21.744635816382,0.134697707983234,-1.41536032351436,25.1849473420481
2015,47,0,1,23.4740620018886,0.131401312081483,-0.739506461554201,15.4528920514513
2015,47,0,2,23.3628157291717,0.116765248200071,-0.894294813454805,12.6995935953326
2015,47,0,3,23.1502431867388,0.117108833355415,-0.712127933339331,10.1559248021919
2015,47,1,1,22.0861611918279,0.151190357623914,-1.39361477084015,39.0772599522435
2015,47,1,2,21.9814923402666,0.134350101637239,-1.54840312274076,32.1147212159582
2015,47,1,3,21.78148812128,0.134745430737747,-1.36623624262528,25.6822937887161
2015,48,0,1,23.5108999418256,0.131412132357645,-0.690535385933921,15.7580507173184
2015,48,0,2,23.3994790898853,0.116774863265641,-0.845323737834525,12.9503810224175
2015,48,0,3,23.1865729565064,0.117118476713597,-0.663156857719051,10.3564806886217
2015,48,1,1,22.12082109344,0.151202807434321,-1.34464369521987,39.8489449205368
2015,48,1,2,22.0159879846288,0.134361164732266,-1.49943204712048,32.748912243005
2015,48,1,3,21.8156698982168,0.134756526386254,-1.317265167005,26.1894593395318
2015,49,0,1,23.5454537618372,0.13138892510676,-0.641566884497493,16.0692340517294
2015,49,0,2,23.43386915538,0.116754240941809,-0.796355236398097,13.2061196807543
2015,49,0,3,23.2206501152118,0.117097793707974,-0.614188356282623,10.5609960979995
2015,49,1,1,22.1533319234151,0.151176105170049,-1.29567519378344,40.6358650653937
2015,49,1,2,22.0483447420512,0.134337436685218,-1.45046354568405,33.3956239393262
2015,49,1,3,21.8477322494224,0.134732728518735,-1.26829666556857,26.7066377285277
2015,50,0,1,23.5783425662164,0.131334164191803,-0.592432774665616,16.3865609194359
2015,50,0,2,23.4666020959423,0.116705579541666,-0.74722112656622,13.4669072565255
2015,50,0,3,23.2530852267592,0.117048989120239,-0.565054246450746,10.7695491504257
2015,50,1,1,22.1842761815869,0.15111309725799,-1.24654108395157,41.4383209718939
2015,50,1,2,22.0791423518336,0.134281446875272,-1.40132943585217,34.0551033336555
2015,50,1,3,21.878249639291,0.134676573957136,-1.2191625557367,27.2340265057453
2015,51,0,1,23.610236056408,0.131252036351134,-0.542925156725048,16.7101525244841
2015,51,0,2,23.4983444392251,0.116632599465988,-0.697713508625652,13.732843358408
2015,51,0,3,23.2845387542291,0.116975794298556,-0.515546628510179,10.9822195034281
2015,51,1,1,22.2142839733907,0.151018600959552,-1.197033466011,42.2566191407242
2015,51,1,2,22.1090079332696,0.134197475995785,-1.3518218179116,34.727602316328
2015,51,1,3,21.9078434811109,0.134592355990883,-1.16965493779613,27.7718271090719
2015,52,0,1,23.6418141307986,0.131146966542137,-0.492830739696868,17.0401324589337
2015,52,0,2,23.5297728614986,0.116539232800682,-0.647619091597472,14.0040295576108
2015,52,0,3,23.3156812169803,0.116882152899108,-0.465452211481998,11.199088383981
2015,52,1,1,22.2439949983109,0.150897707630968,-1.14693904898282,43.091072111377
2015,52,1,2,22.1385781542344,0.13409004830504,-1.30172740088342,35.4133777405285
2015,52,1,3,21.9371446498722,0.134484612191018,-1.11956052076795,28.3202449452089
2015,53,0,1,23.6737603930131,0.131023379415119,-0.441936232602157,17.376626750277
2015,53,0,2,23.5615677267117,0.11642941135878,-0.596724584502761,14.2805694268457
2015,53,0,3,23.3471867884963,0.116772008304404,-0.414557704387287,11.4202386196696
2015,53,1,1,22.2740524419987,0.150755508275151,-1.09604454188811,43.9419985820652
2015,53,1,2,22.1684931522484,0.13396368774735,-1.25083289378871,36.1126915208404
2015,53,1,3,21.9667874586408,0.134357879813694,-1.06866601367324,28.879489468482
2015,54,0,1,23.7064694344323,0.130886007460013,-0.390118463966907,17.7197639126304
2015,54,0,2,23.5941217562313,0.116307340504391,-0.544906815867511,14.5625685823976
2015,54,0,3,23.3794446168688,0.116649578252958,-0.362739935752037,11.6457546723344
2015,54,1,1,22.3048275656718,0.150597448095302,-1.04422677325286,44.8097235391745
2015,54,1,2,22.1991224290799,0.13382323301491,-1.19901512515346,36.8258107396328
2015,54,1,3,21.9971380471787,0.134217011789099,-1.01684824503799,29.4497742659196
2015,55,0,1,23.7390395372212,0.130740963307939,-0.337653477006562,18.0696750073744
2015,55,0,2,23.6265375055667,0.116178452016531,-0.492441828907166,14.85013473396
2015,55,0,3,23.4115654232344,0.116520310506956,-0.310274948791692,11.8757226779245
2015,55,1,1,22.3354719654424,0.150430560285158,-0.991761786292513,45.6945784106093
2015,55,1,2,22.2296216015246,0.133674933912988,-1.14655013819312,37.553007773085
2015,55,1,3,22.0273597151178,0.134068276312736,-0.964383258077643,30.0313171580348
2015,56,0,1,23.7702041332823,0.130594720523119,-0.284927821295089,18.4264936835245
2015,56,0,2,23.657554409032,0.116048498404985,-0.439716173195693,15.1433777178134
2015,56,0,3,23.4423001114863,0.11638997450311,-0.257549293080219,12.1102304730306
2015,56,1,1,22.3647939588848,0.150262293328104,-0.93903613058104,46.596901167884
2015,56,1,2,22.2588046346763,0.133525409279687,-1.09382448248164,38.2945603750869
2015,56,1,3,22.0562772189932,0.133918311698831,-0.91165760236617,30.6243402659214
2015,57,0,1,23.7986901709764,0.13045372427159,-0.232328050335883,18.7903562247461
2015,57,0,2,23.6859054481256,0.115923206944463,-0.387116402236487,15.4424095354624
2015,57,0,3,23.4703931914139,0.116264314368804,-0.204949522121013,12.3493676257835
2015,57,1,1,22.3915957633692,0.150100063032571,-0.886436359621834,47.5170364450126
2015,57,1,2,22.2854794223346,0.133381248917637,-1.04122471152244,39.0507517749463
2015,57,1,3,22.082709299287,0.133773727140703,-0.859057831406964,31.2290700893906
2015,58,0,1,23.823379985605,0.130324182386938,-0.180234973177112,19.1614016028568
2015,58,0,2,23.7104782548903,0.115808094012378,-0.335023325077716,15.7473443976062
2015,58,0,3,23.494742416224,0.116148862713552,-0.152856444962242,12.593225471017
2015,58,1,1,22.4148257959745,0.149951012132261,-0.834343282463063,48.4553356738064
2015,58,1,2,22.3085993651505,0.133248799971021,-0.989131634363667,39.8218707885794
2015,58,1,3,22.1056188794017,0.133640888459191,-0.806964754248194,31.8457375958907
2015,59,0,1,23.8446356594397,0.13021034735493,-0.128976460811505,19.5397715444893
2015,59,0,2,23.7316331956483,0.115706938433672,-0.283764812712109,16.0582987789235
2015,59,0,3,23.5157048733534,0.116047409481599,-0.101597932596635,12.8418971540803
2015,59,1,1,22.434824730906,0.149820033537551,-0.783084770097456,49.4121572524507
2015,59,1,2,22.3285035228352,0.133132410356048,-0.93787312199806,40.6082119570525
2015,59,1,3,22.125341934027,0.133524156364374,-0.755706241882586,32.4745783312994
2015,60,0,1,23.8636227239433,0.130115419613829,-0.078851828231793,19.9256105793769
2015,60,0,2,23.7505302782751,0.11562258416753,-0.233640180132397,16.3753914577549
2015,60,0,3,23.5344300160503,0.115962807000563,-0.0514733000169229,13.0954776625716
2015,60,1,1,22.452689187733,0.149710809672902,-0.732960137517745,50.3878666676088
2015,60,1,2,22.3462833179519,0.133035352332326,-0.887748489418348,41.4100756469295
2015,60,1,3,22.1429599551394,0.13342681274458,-0.705581609302875,33.1158325001723
2015,61,0,1,23.8815191664348,0.130042587392251,-0.0301601127980154,20.3190660877714
2015,61,0,2,23.7683419074726,0.115557864323452,-0.184948464698619,16.6987435550722
2015,61,0,3,23.5520795815931,0.115897896716454,-0.0027815845831454,13.3540638575025
2015,61,1,1,22.46952750543,0.149627008914352,-0.684268422083967,51.3828366143334
2015,61,1,2,22.3630418369297,0.132960885675818,-0.839056773984571,42.2277681488185
2015,61,1,3,22.1595659924546,0.133352126967759,-0.656889893869097,33.7697450445511
2015,62,0,1,23.8994736443857,0.129995015347372,0.0168063786495469,20.7202883575416
2015,62,0,2,23.7862112970927,0.115515591064992,-0.137981973251057,17.0284785814035
2015,62,0,3,23.5697863820104,0.115855499067694,0.0441849068644169,13.6177545108238
2015,62,1,1,22.4864204272475,0.149572272516639,-0.637301930636405,52.3974471404561
2015,62,1,2,22.3798547012528,0.132912246062078,-0.792090282537009,43.061601796035
2015,62,1,3,22.17622588064,0.133303344230534,-0.609923402421535,34.4365657388591
2015,63,0,1,23.9178742798991,0.129975265886344,0.061910141223783,21.1294306638235
2015,63,0,2,23.8045247298836,0.115498041386969,-0.092878210676821,17.3647225022914
2015,63,0,3,23.5879331853584,0.115837897749231,0.089288669438653,13.8866503577733
2015,63,1,1,22.5037331276208,0.149549548785585,-0.592198168062169,53.4320858480071
2015,63,1,2,22.3970853547529,0.132892053401484,-0.746986519962773,43.9118951301339
2015,63,1,3,22.193299756641,0.133283092152446,-0.564819639847299,35.1165493222776
2015,64,0,1,23.9363457710285,0.129985305485318,0.105168471990829,21.5466493297398
2015,64,0,2,23.8229086824975,0.115506962730656,-0.0496198799097749,17.7076037881945
2015,64,0,3,23.6061498668869,0.115846845344233,0.132547000205699,14.1608541367817
2015,64,1,1,22.5211124942811,0.149561100348772,-0.548939837295122,54.4871480467627
2015,64,1,2,22.4143823586009,0.13290231830007,-0.703728189195726,44.7789730270986
2015,64,1,3,22.2104393792843,0.133293387255796,-0.521561309080252,35.8099555996606
2015,65,0,1,23.9544783933256,0.130027094257607,0.146605398536539,21.9721037652554
2015,65,0,2,23.8409553722174,0.115544096883207,-0.00818295336406474,18.0572534464196
2015,65,0,3,23.6240323541937,0.115884088765113,0.173983926751409,14.4404706150091
2015,65,1,1,22.5381730276839,0.149609182512693,-0.507502910749412,55.5630368525036
2015,65,1,2,22.4313620401788,0.13294504485824,-0.662291262650016,45.6631667780924
2015,65,1,3,22.2272645668952,0.133336239538113,-0.480124382534542,36.5170495061114
2015,66,0,1,23.9718617966819,0.130102614622284,0.186244682298494,22.4059565275057
2015,66,0,2,23.858256393631,0.115611205453023,0.0314563303978898,18.4138050707011
2015,66,0,3,23.6411759578478,0.115951394803857,0.213623210513364,14.7256066279941
2015,66,1,1,22.5545286396167,0.149696076248856,-0.467863626987458,56.660163339572
2015,66,1,2,22.4476401409903,0.133022259982726,-0.622651978888062,46.5648142148346
2015,66,1,3,22.2433945572514,0.133413681870359,-0.440485098772588,37.2381012072467
2015,67,0,1,23.9881468187343,0.130213616550518,0.224082709959108,22.8483734208183
2015,67,0,2,23.8744642390957,0.115709843491683,0.0692943580585044,18.7773949234014
2015,67,0,3,23.6572363320934,0.116050323087828,0.251461238173978,15.0163711453894
2015,67,1,1,22.5698508118949,0.149823795074193,-0.430025599326843,57.7789467938069
2015,67,1,2,22.4628896997364,0.13313575291597,-0.584813951227447,47.484259917468
2015,67,1,3,22.2585053639947,0.133527508759877,-0.402647071111973,37.9733862654297
2015,68,0,1,24.0030990878416,0.130361397190181,0.26006511997575,23.2995235971308
2015,68,0,2,23.8893456476844,0.115841163664945,0.105276768075146,19.1481620180367
2015,68,0,3,23.6719823383876,0.116182029674538,0.28744364819062,15.3128753369588
2015,68,1,1,22.5839190300696,0.149993831487122,-0.394043189310202,58.9198149664805
2015,68,1,2,22.4768912470113,0.133286849915264,-0.548831541210806,48.4218554232519
2015,68,1,3,22.2723795146177,0.133679050366506,-0.366664661095332,38.7231858066618
2015,69,0,1,24.0164964048439,0.130547236768077,0.294132043975235,23.7595795622155
2015,69,0,2,23.9026794732646,0.116006303602246,0.139343692074631,19.5262481243935
2015,69,0,3,23.685194842752,0.116347655540931,0.321510572190105,15.615232576668
2015,69,1,1,22.5965242324767,0.150207658516683,-0.359976265310716,60.0832040900399
2015,69,1,2,22.4894367119181,0.133476859937105,-0.51476461721132,49.3779592394982
2015,69,1,3,22.2848108314097,0.13386961949839,-0.332597737095846,39.4877865309286
2015,70,0,1,24.0281163468018,0.130772454732711,0.326223614173031,24.2287172346527
2015,70,0,2,23.9142443469845,0.116206435786034,0.171435262272427,19.9117978169931
2015,70,0,3,23.6966544905164,0.116548376619519,0.353602142387901,15.9235584814425
2015,70,1,1,22.6074571469037,0.150466794320404,-0.327884695112921,61.2695590272373
2015,70,1,2,22.5003178140095,0.133707132039869,-0.482673047013525,50.3529369661308
2015,70,1,3,22.2955929290163,0.134100569183546,-0.300506166898051,40.2674808102111
2015,71,0,1,24.0374730153332,0.131037508927951,0.356296519321626,24.7071160307307
2015,71,0,2,23.9235566731904,0.116441967063488,0.201508167421022,20.3049585448658
2015,71,0,3,23.7058820861453,0.11678460095464,0.383675047536496,16.2379709669663
2015,71,1,1,22.6162606036462,0.150771765693469,-0.297811789964325,62.4793334858264
2015,71,1,2,22.5090795501605,0.133978134341945,-0.452600141864929,51.3471614721289
2015,71,1,3,22.3042749442745,0.134372368917816,-0.270433261749455,41.0625668295876
2015,72,0,1,24.0431284709493,0.131339620251312,0.384367260231594,25.1949589810429
2015,72,0,2,23.9291853269535,0.116710427880945,0.22957890833099,20.7058807273728
2015,72,0,3,23.7114595261655,0.117053851725898,0.411745788446464,16.5585903243108
2015,72,1,1,22.6215816811972,0.15111937500039,-0.269741049054357,63.7129903134122
2015,72,1,2,22.5143754105146,0.134287025374739,-0.424529400954961,52.3610131378418
2015,72,1,3,22.3095226188913,0.134682168871502,-0.242362520839487,41.873348781015
2015,73,0,1,24.0434299063369,0.131675273769394,0.410465839804572,25.6924327571495
2015,73,0,2,23.9294853338042,0.117008694813955,0.255677487903968,21.1147177761177
2015,73,0,3,23.7117568033272,0.117352996318076,0.437844368019442,16.8855392374579
2015,73,1,1,22.6218652942574,0.151505577958585,-0.24364246948138,64.9710015648733
2015,73,1,2,22.5146576795,0.13463021132589,-0.398430821381984,53.3948799103993
2015,73,1,3,22.3098023195802,0.135026364657344,-0.21626394126651,42.7001369076395
2015,74,0,1,24.0367273864942,0.132040943828427,0.434622260942232,26.1997277302563
2015,74,0,2,23.9228145779719,0.117333634911782,0.279833909041628,21.5316261431704
2015,74,0,3,23.7051467430696,0.117678892561637,0.462000789157102,17.2189428218645
2015,74,1,1,22.6155590600136,0.151926317950613,-0.219486048343719,66.2538486507494
2015,74,1,2,22.5083813312237,0.135004087422092,-0.374274400244323,54.4491574256591
2015,74,1,3,22.3035830782608,0.135401340894885,-0.192107520128849,43.5432476013199
2015,75,0,1,24.0214684878006,0.132432862055439,0.456859071983744,26.7170380359831
2015,75,0,2,23.9076279929497,0.117681899539633,0.30207072008314,21.9567653742951
2015,75,0,3,23.6900983370678,0.118028181968334,0.484237600198614,17.5589286670298
2015,75,1,1,22.6012023416864,0.152377259086304,-0.197249237302208,67.5620225010263
2015,75,1,2,22.4940926510316,0.13540480072395,-0.352037589202812,55.524249142811
2015,75,1,3,22.2894244072728,0.135803233307345,-0.169870709087338,44.4030035102702
2015,76,0,1,23.9967781484701,0.132845580575913,0.477143903949643,27.2445615910924
2015,76,0,2,23.8830546639697,0.11804864763154,0.322355552049039,22.390298122699
2015,76,0,3,23.6657485947939,0.118396009227219,0.504522432164512,17.9056268474893
2015,76,1,1,22.5779718154021,0.152852133040909,-0.176964405336309,68.8960236074408
2015,76,1,2,22.4709722168763,0.135826781100667,-0.331752757236913,56.6205663791433
2015,76,1,3,22.2665143402893,0.136226455373653,-0.149585877121439,45.2797335668627
2015,77,0,1,23.9620923300376,0.133272853238704,0.495419842673586,27.7825002010045
2015,77,0,2,23.8485332256099,0.118428328760515,0.340631490772982,22.8323902373902
2015,77,0,3,23.6315412585529,0.118776807579013,0.522798370888456,18.2591699934759
2015,77,1,1,22.5453367913952,0.153343752992544,-0.158688466612365,70.2563622953634
2015,77,1,2,22.438491853992,0.136263642230616,-0.313476818512969,57.7385285334833
2015,77,1,3,22.2343295082775,0.136664601980245,-0.131309938397495,46.1737731663147
2015,78,0,1,23.9168638150763,0.13370835439929,0.511629859679414,28.3310596654149
2015,78,0,2,23.8035190537695,0.118815321860521,0.35684150777881,23.2832108499778
2015,78,0,3,23.5869366596451,0.119164939417525,0.539008387894284,18.619693360334
2015,78,1,1,22.5027824063969,0.153844840654239,-0.142478449606538,71.6435589908854
2015,78,1,2,22.396139139106,0.136708916514876,-0.297266801507142,58.8785633056969
2015,78,1,3,22.1923621503787,0.137111186497099,-0.115099921391668,47.0854643422229
2015,79,0,1,23.8606079545409,0.134145843963876,0.525718771905121,28.8904498529661
2015,79,0,2,23.7475297962107,0.119204081887225,0.370930420004517,23.7429324360385
2015,79,0,3,23.5314568346379,0.11955484338197,0.553097300119991,18.9873348775942
2015,79,1,1,22.4498526661727,0.154348216173697,-0.128389537380831,73.0581444096464
2015,79,1,2,22.3434602389926,0.137156223825102,-0.283177889281435,60.0411068518716
2015,79,1,3,22.1401625626847,0.137559810022158,-0.101011009165961,48.0151558906645
2015,80,0,1,23.7936193514107,0.134581856022801,0.537662837446897,29.4608847042237
2015,80,0,2,23.6808586597555,0.119591528979436,0.382874485546293,24.2117308175625
2015,80,0,3,23.465392322536,0.119943430548573,0.565041365661767,19.3622351509302
2015,80,1,1,22.3868247553393,0.154849891675053,-0.116445471839054,74.5006595643627
2015,80,1,2,22.2807310246591,0.13760202047282,-0.271233823739658,61.2266037905035
2015,80,1,3,22.0780041061199,0.138006918439541,-0.0890669436241842,48.9632033751446
2015,81,0,1,23.716838577376,0.135015278537318,0.547464638628978,30.0425823196465
2015,81,0,2,23.6044417586171,0.119976674962237,0.392676286728374,24.6897852352499
2015,81,0,3,23.3896707200785,0.120329709834685,0.574843166843848,19.744537519974
2015,81,1,1,22.3145836344107,0.155348587646455,-0.106643670656974,75.971655987284
2015,81,1,2,22.20883226269,0.138045169463913,-0.261432022557578,62.4355073853186
2015,81,1,3,22.0067595333891,0.138451371409491,-0.0792651424421039,49.9299692727993
2015,82,0,1,23.6312275026043,0.13544505980406,0.5551275696711,30.6357651058038
2015,82,0,2,23.5192364045498,0.120358585275673,0.400339217770497,25.1772784686759
2015,82,0,3,23.3052406286745,0.120712743930379,0.58250609788597,20.1343881544126
2015,82,1,1,22.2340343031079,0.155843093997948,-0.098980739614851,77.4716960999496
2015,82,1,2,22.1286646639086,0.138484595493637,-0.253769091515455,63.6682798491475
2015,82,1,3,21.9273213599686,0.138892090463151,-0.071602211399981,50.9158232174058
2015,83,0,1,23.537749500436,0.135870138946291,0.560657198218413,31.240659862667
2015,83,0,2,23.4262014053573,0.120736317208186,0.405868846317809,25.674396908029
2015,83,0,3,23.21305213217,0.121091587350143,0.588035726433283,20.5319361113573
2015,83,1,1,22.1460831754499,0.156332190084695,-0.0934511110675382,79.0013534339287
2015,83,1,2,22.0411303467341,0.138919213878021,-0.248239462968142,64.9253925253362
2015,83,1,3,21.8405834961227,0.139327987724832,-0.0660725828526681,51.9211421444577
2015,84,0,1,23.4375697761481,0.136289652231622,0.564187946174215,31.8574978767858
2015,84,0,2,23.3264964442753,0.121109103233751,0.409399594273611,26.1813306306862
2015,84,0,3,23.1142543621268,0.121465470309483,0.591566474389085,20.9373333965818
2015,84,1,1,22.0518265641061,0.156814882096155,-0.0899203631117367,80.5612128664472
2015,84,1,2,21.9473204282843,0.13934814150157,-0.244708715012341,66.2073260813899
2015,84,1,3,21.7476271311616,0.139758177480449,-0.0625418348968667,52.9463104460223
2015,85,0,1,23.3321598085012,0.136703050764094,0.566053072626638,32.4865150140415
2015,85,0,2,23.2215860265574,0.121476455594888,0.411264720726034,26.6982734774393
2015,85,0,3,23.0102984986236,0.121833903615679,0.593431600841508,21.35073502548
2015,85,1,1,21.9526489468497,0.157290538472607,-0.0880552366593141,82.1518708549399
2015,85,1,2,21.8486128251336,0.1397708171505,-0.242843588559918,67.5145707017346
2015,85,1,3,21.6498176443339,0.140182096864829,-0.0606767084444441,53.9917201248934
2015,86,0,1,23.2229973618247,0.137109808292652,0.566602837696304,33.1279518015035
2015,86,0,2,23.1129409132386,0.121837906656731,0.4118144857957,27.2254231197678
2015,86,0,3,22.9026419206007,0.122196418257834,0.593981365911174,21.7722990768649
2015,86,1,1,21.8499407153898,0.157758553709553,-0.0875054715896479,83.7739356440505
2015,86,1,2,21.7463913397651,0.140186702764105,-0.242293823490252,68.8476262578347
2015,86,1,3,21.5485262472427,0.140599206234006,-0.0601269433747779,55.0577709306352
2015,87,0,1,23.11153598156,0.137509394234374,0.566187460252388,33.7820535187517
2015,87,0,2,23.0020077612416,0.122192984935047,0.411399108351784,27.7629811348891
2015,87,0,3,22.7927181222036,0.122552541364362,0.593565988467258,22.2021867529866
2015,87,1,1,21.7450694744861,0.158218317318253,-0.0879208490335637,85.4280274965665
2015,87,1,2,21.6420170957026,0.140595255852599,-0.242709200934168,70.207002497982
2015,87,1,3,21.4451016788821,0.141008961501904,-0.0605423208186937,56.1448705113569
2015,88,0,1,22.9989926235305,0.137901598120074,0.565105302765219,34.4490702803822
2015,88,0,2,22.8899977590964,0.122541503403648,0.410316950864615,28.3111530735642
2015,88,0,3,22.6817272716543,0.122902085358743,0.592483830980089,22.6405624337566
2015,88,1,1,21.6391802276097,0.158669587132847,-0.0890030065207325,87.114778902061
2015,88,1,2,21.5366296701145,0.140996261223639,-0.243791358421336,71.5932192187623
2015,88,1,3,21.3406731476866,0.141411146842967,-0.0616244783058624,57.2534345508361
2015,89,0,1,22.8859421729782,0.138287170139538,0.563501542355245,35.1292571078431
2015,89,0,2,22.7774830675983,0.122884128692837,0.408713190454641,28.8701485191347
2015,89,0,3,22.5702363237969,0.123245718832858,0.590880070570115,23.0875937239601
2015,89,1,1,21.532813869989,0.15911322632175,-0.0906067669307069,88.8348347585494
2015,89,1,2,21.4307673948646,0.141390485902091,-0.245395118831311,73.0068064143464
2015,89,1,3,21.2357740873702,0.141806531539057,-0.0632282387158369,58.3838868879069
2015,90,0,1,22.7728353799575,0.138667047746709,0.561493206927359,35.8228740524783
2015,90,0,2,22.664912300645,0.123221693838758,0.406704855026755,29.4401811886424
2015,90,0,3,22.4586898107012,0.123584277274087,0.588871735142229,23.5434515341219
2015,90,1,1,21.4263945011407,0.159550313519524,-0.0926151023585928,90.5888526836435
2015,90,1,2,21.3248523596134,0.141778888379393,-0.247403454259197,74.4483045322041
2015,90,1,3,21.1308227471028,0.142196076901999,-0.0652365741437228,59.536659720956
2015,91,0,1,22.6601142795149,0.139042180121325,0.55919732438667,36.5301863009777
2015,91,0,2,22.5527253984285,0.123555042297278,0.404408972486066,30.0214690194921
2015,91,0,3,22.347523669651,0.123918606620188,0.58657585260154,24.0083101498109
2015,91,1,1,21.3203380208478,0.159981940852433,-0.0949109848992816,92.3775032812138
2015,91,1,2,21.2192984931473,0.142162439135916,-0.249699336799886,75.9182646922544
2015,91,1,3,21.026229289434,0.142580756267833,-0.0675324566844116,60.7121937831779
2015,92,0,1,22.5481768131931,0.139413503962462,0.55671965324899,37.2514642742779
2015,92,0,2,22.4413184166008,0.123885006433755,0.401931301348386,30.6142342507303
2015,92,0,3,22.237130352685,0.124249541685781,0.58409818146386,24.482347296639
2015,92,1,1,21.2150188424122,0.160409186086491,-0.0973886560369612,94.2014703914888
2015,92,1,2,21.1144784343802,0.142542095891293,-0.252177007937565,77.4172488924041
2015,92,1,3,20.9223629627277,0.142961530174308,-0.0700101278220913,61.9109385069453
2015,93,0,1,22.4372034415402,0.139781824579371,0.554098913239247,37.9869837180099
2015,93,0,2,22.3308709604868,0.124212301858507,0.399310561338643,31.2187034973775
2015,93,0,3,22.1276878309429,0.124577800186884,0.581477441454117,24.9657441997055
2015,93,1,1,21.1106067566756,0.16083297581057,-0.100009396046704,96.0614513197802
2015,93,1,2,21.0105611694959,0.142918682026796,-0.254797747947308,78.9458301965201
2015,93,1,3,20.8193912156035,0.143339224425521,-0.0726308678318343,63.133352174131
2015,94,0,1,22.3272941971319,0.140147903860922,0.551349134087083,38.7370258163071
2015,94,0,2,22.2214825885963,0.124537605597823,0.396560782186479,31.8351078439587
2015,94,0,3,22.0192947570761,0.124904061141961,0.578727662301953,25.4586856583931
2015,94,1,1,21.0071958818011,0.161254186654051,-0.102759175198868,97.9581571242793
2015,94,1,2,20.9076403706204,0.143292976528917,-0.257547527099472,80.5045929709474
2015,94,1,3,20.7174068678879,0.143714620300154,-0.0753806469839985,64.379902105253
2015,95,0,1,22.218546965116,0.140512512001329,0.548484306916105,39.5018773045721
2015,95,0,2,22.1132507221881,0.124861602058255,0.393695955015501,32.4636829371781
2015,95,0,3,21.9120476659314,0.125229010971446,0.575862835130975,25.9613601204809
2015,95,1,1,20.90487831549,0.161673704802444,-0.105624002369847,99.8923129012223
2015,95,1,2,20.8058076989937,0.143665766875875,-0.260412354270451,82.0941331188664
2015,95,1,3,20.6165007468174,0.144088507593602,-0.0782454741549769,65.651064846891
2015,96,0,1,22.1110458269228,0.14087640240278,0.545518698131088,40.2818305795097
2015,96,0,2,22.0062590442211,0.125184960724693,0.390730346230484,33.1046690763472
2015,96,0,3,21.8060294790568,0.125553321130211,0.572897226345958,26.4739597544598
2015,96,1,1,20.8037331678693,0.162092397120349,-0.108589611154863,101.864658063142
2015,96,1,2,20.7051418898307,0.144037823377026,-0.263377963055467,83.7150583089665
2015,96,1,3,20.5167508712148,0.144461658881881,-0.0812110829399935,66.9473263545573
2015,97,0,1,22.004719872181,0.141240009082099,0.542470158502397,41.077183816323
2015,97,0,2,21.9004369803763,0.125508067271237,0.387681806601793,33.7583113096995
2015,97,0,3,21.7011702642716,0.125877378427211,0.569848686717267,26.9966805265562
2015,97,1,1,20.7036937211338,0.162510762987553,-0.111638150783555,103.875946635231
