sex,year,age,mu,sigma,nu,tau
men,15,58,27.6908665275145,0.144100381367936,-1.34594735941724,1.85844810464379
men,16,58,27.6786818995898,0.144653985035953,-1.38487652285319,1.86850462460513
men,17,58,27.6665026331861,0.145209715534019,-1.42380568628915,1.87861556287036
men,18,58,27.6543287259439,0.145767581032972,-1.4627348497251,1.88878121391031
men,19,58,27.6421601755052,0.146327589735043,-1.50166401316106,1.89900187378928
men,20,58,27.6299969795129,0.146889749873971,-1.54059317659702,1.90927784017363
men,21,58,27.6178391356109,0.147454069715128,-1.57952234003297,1.91960941234046
men,22,58,27.6056866414441,0.148020557555641,-1.61845150346893,1.92999689118635
men,23,58,27.5935394946585,0.148589221724512,-1.65738066690488,1.94044057923608
men,24,58,27.5813976929012,0.149160070582742,-1.69630983034083,1.95094078065151
men,25,58,27.5692612338202,0.149733112523453,-1.73523899377678,1.96149780124034
men,26,58,27.5571301150646,0.15030835597201,-1.77416815721274,1.97211194846511
men,27,58,27.5450043342846,0.150885809386149,-1.8130973206487,1.9827835314521
men,28,58,27.5328838891312,0.151465481256097,-1.85202648408465,1.99351286100035
men,29,58,27.5207687772568,0.1520473801047,-1.89095564752061,2.00430024959072
men,30,58,27.5086589963145,0.152631514487546,-1.92988481095656,2.01514601139497
men,31,58,27.4965545439586,0.153217892993093,-1.96881397439252,2.02605046228491
men,32,58,27.4844554178445,0.153806524242792,-2.00774313782847,2.03701391984163
men,33,58,27.4723616156283,0.154397416891217,-2.04667230126443,2.04803670336473
men,34,58,27.4602731349676,0.154990579626193,-2.08560146470038,2.0591191338816
men,35,58,27.4481899735206,0.155586021168919,-2.12453062813633,2.07026153415681
men,36,58,27.4361121289469,0.156183750274099,-2.16345979157229,2.08146422870147
men,37,58,27.4240395989069,0.156783775730073,-2.20238895500825,2.09272754378271
men,38,58,27.4119723810619,0.157386106358942,-2.2413181184442,2.10405180743317
men,39,58,27.3999104730746,0.157990751016701,-2.28024728188015,2.11543734946055
men,40,58,27.3878538726085,0.158597718593367,-2.31917644531611,2.12688450145724
men,41,58,27.3758025773282,0.15920701801311,-2.35810560875207,2.13839359680992
men,42,58,27.3637565848992,0.159818658234388,-2.39703477218802,2.14996497070934
men,43,58,27.3517158929882,0.160432648250071,-2.43596393562398,2.16159896016004
men,44,58,27.3396804992628,0.16104899708758,-2.47489309905993,2.17329590399018
men,45,58,27.3276504013917,0.161667713809019,-2.51382226249588,2.18505614286139
men,46,58,27.3156255970446,0.162288807511304,-2.55275142593184,2.19688001927872
men,47,58,27.3036060838922,0.162912287326301,-2.5916805893678,2.20876787760057
men,48,58,27.2915918596064,0.163538162420958,-2.63060975280375,2.22072006404879
men,49,58,27.2795829218597,0.164166441997441,-2.6695389162397,2.2327369267187
men,50,58,27.2675792683261,0.164797135293269,-2.70846807967566,2.24481881558923
women,-1,59,27.7395760114106,0.16707172482012,-0.766744553115565,2.23432912240011
women,0,59,27.6652384891221,0.167847859000342,-0.795270035695771,2.25012913565955
women,1,59,27.591100179223,0.16862759872343,-0.823795518275978,2.26604087839363
women,2,59,27.5171605478567,0.169410960738988,-0.85232100085619,2.28206514069506
women,3,59,27.4434190625975,0.17019796187443,-0.880846483436394,2.29820271824369
women,4,59,27.369875192446,0.17098861903534,-0.909371966016599,2.31445441234601
women,5,59,27.2965284078262,0.171782949205841,-0.937897448596811,2.33082102997491
women,6,59,27.2233781805811,0.172580969448951,-0.966422931177018,2.3473033838098
women,7,59,27.1504239839691,0.173382696906959,-0.994948413757223,2.36390229227691
women,8,59,27.0776652926603,0.174188148801787,-1.02347389633743,2.38061857958999
women,9,59,27.0051015827324,0.17499734243536,-1.05199937891764,2.39745307579115
women,10,59,26.9327323316672,0.175810295189982,-1.08052486149784,2.41440661679218
women,11,59,26.8605570183469,0.176627024528705,-1.10905034407805,2.43148004441596
women,12,59,26.7885751230499,0.177447547995708,-1.13757582665826,2.44867420643834
women,13,59,26.7167861274478,0.178271883216669,-1.16610130923847,2.46598995663015
women,14,59,26.6451895146008,0.179100047899148,-1.19462679181867,2.48342815479971
women,15,59,26.5737847689548,0.179932059832965,-1.22315227439888,2.50098966683539
women,16,59,26.5025713763369,0.180767936890584,-1.25167775697909,2.51867536474873
women,17,59,26.4315488239525,0.181607697027495,-1.2802032395593,2.53648612671763
women,18,59,26.3607166003809,0.1824513582826,-1.3087287221395,2.55442283713006
women,19,59,26.290074195572,0.183298938778602,-1.33725420471972,2.57248638662787
women,20,59,26.2196211008428,0.184150456722392,-1.36577968729992,2.59067767215111
women,21,59,26.1493568088731,0.185005930405443,-1.39430516988013,2.60899759698249
women,22,59,26.0792808137024,0.185865378204201,-1.42283065246034,2.62744707079228
women,23,59,26.0093926107263,0.186728818580478,-1.45135613504054,2.64602700968347
women,24,59,25.9396916966922,0.187596270081854,-1.47988161762075,2.66473833623726
women,25,59,25.8701775696967,0.188467751342069,-1.50840710020095,2.68358197955882
women,26,59,25.8008497291808,0.189343281081428,-1.53693258278117,2.70255887532353
women,27,59,25.7317076759274,0.190222878107201,-1.56545806536137,2.72166996582333
women,28,59,25.6627509120571,0.191106561314027,-1.59398354794158,2.7409162000136
women,29,59,25.5939789410246,0.191994349684322,-1.62250903052179,2.7602985335602
women,30,59,25.5253912676154,0.192886262288683,-1.65103451310199,2.77981792888699
women,31,59,25.4569873979419,0.1937823182863,-1.6795599956822,2.79947535522357
women,32,59,25.3887668394404,0.194682536925369,-1.70808547826241,2.81927178865344
women,33,59,25.3207291008668,0.195586937543503,-1.73661096084262,2.83920821216246
women,34,59,25.2528736922937,0.196495539568147,-1.76513644342282,2.85928561568764
women,35,59,25.1852001251066,0.197408362516997,-1.79366192600303,2.87950499616632
women,36,59,25.1177079120003,0.198325425998421,-1.82218740858324,2.89986735758566
women,37,59,25.0503965669755,0.199246749711874,-1.85071289116345,2.92037371103249
women,38,59,24.9832656053353,0.200172353448328,-1.87923837374365,2.94102507474353
women,39,59,24.916314543682,0.201102257090694,-1.90776385632386,2.96182247415592
women,40,59,24.8495428999129,0.202036480614248,-1.93628933890407,2.98276694195819
women,41,59,24.7829501932175,0.202975044087063,-1.96481482148428,3.00385951814149
women,42,59,24.7165359440737,0.203917967670437,-1.99334030406448,3.02510125005123
women,43,59,24.6502996742445,0.204865271619329,-2.02186578664469,3.04649319243912
women,44,59,24.5842409067746,0.205816976282791,-2.0503912692249,3.06803640751552
women,45,59,24.5183591659865,0.20677310210441,-2.0789167518051,3.08973196500221
women,46,59,24.4526539774778,0.20773366962274,-2.10744223438531,3.11158094218545
women,47,59,24.3871248681173,0.20869869947175,-2.13596771696552,3.13358442396952
women,48,59,24.3217713660417,0.209668212381263,-2.16449319954573,3.15574350293061
women,49,59,24.2565930006523,0.210642229177404,-2.19301868212593,3.17805927937099
women,50,59,24.1915893026113,0.211620770783044,-2.22154416470614,3.20053286137372
men,-1,59,27.9551153102876,0.135220003228373,-0.69567650569432,1.69061391474001
men,0,59,27.9420621255818,0.135764742983301,-0.735554897958739,1.70073106603252
men,1,59,27.9290150358475,0.136311677246391,-0.775433290223162,1.710908761456
men,2,59,27.9159740382387,0.136860814858314,-0.815311682487591,1.72114736332507
men,3,59,27.9029391299109,0.13741216469536,-0.85519007475201,1.73144723612254
men,4,59,27.8899103080207,0.137965735669574,-0.895068467016432,1.74180874651242
men,5,59,27.8768875697262,0.138521536728906,-0.934946859280861,1.75223226335292
men,6,59,27.8638709121868,0.139079576857353,-0.974825251545283,1.76271815770964
men,7,59,27.850860332563,0.139639865075102,-1.01470364380971,1.77326680286872
men,8,59,27.837855828017,0.140202410438681,-1.05458203607412,1.78387857435018
men,9,59,27.8248573957121,0.140767222041102,-1.09446042833855,1.79455384992127
men,10,59,27.811865032813,0.141334309012008,-1.13433882060298,1.8052930096099
men,11,59,27.7988787364856,0.141903680517821,-1.1742172128674,1.81609643571818
men,12,59,27.7858985038972,0.142475345761892,-1.21409560513182,1.82696451283605
men,13,59,27.7729243322166,0.143049313984645,-1.25397399739624,1.83789762785495
men,14,59,27.7599562186136,0.143625594463733,-1.29385238966067,1.84889616998159
men,15,59,27.7469941602595,0.144204196514183,-1.33373078192509,1.85996053075181
men,16,59,27.734038154327,0.144785129488546,-1.37360917418952,1.87109110404454
men,17,59,27.7210881979899,0.145368402777052,-1.41348756645394,1.88228828609577
men,18,59,27.7081442884235,0.145954025807762,-1.45336595871836,1.89355247551271
men,19,59,27.6952064228044,0.146542008046714,-1.49324435098279,1.90488407328795
men,20,59,27.6822745983104,0.147132358998084,-1.53312274324721,1.91628348281375
men,21,59,27.6693488121207,0.147725088204335,-1.57300113551163,1.92775110989639
men,22,59,27.6564290614159,0.14832020524637,-1.61287952777606,1.93928736277062
men,23,59,27.6435153433778,0.148917719743692,-1.65275792004048,1.95089265211417
men,24,59,27.6306076551894,0.149517641354555,-1.6926363123049,1.96256739106243
men,25,59,27.6177059940353,0.150119979776123,-1.73251470456932,1.97431199522309
men,26,59,27.6048103571013,0.150724744744625,-1.77239309683375,1.98612688269097
men,27,59,27.5919207415744,0.151331946035511,-1.81227148909817,1.9980124740629
men,28,59,27.579037144643,0.151941593463614,-1.85214988136259,2.00996919245269
men,29,59,27.5661595634969,0.152553696883306,-1.89202827362702,2.0219974635062
men,30,59,27.5532879953271,0.153168266188657,-1.93190666589144,2.03409771541647
men,31,59,27.5404224373259,0.153785311313598,-1.97178505815587,2.04627037893899
men,32,59,27.5275628866869,0.154404842232075,-2.01166345042029,2.05851588740701
men,33,59,27.5147093406052,0.155026868958219,-2.05154184268471,2.07083467674699
men,34,59,27.501861796277,0.155651401546501,-2.09142023494913,2.08322718549411
men,35,59,27.4890202508999,0.156278450091897,-2.13129862721356,2.09569385480787
men,36,59,27.4761847016727,0.156908024730051,-2.17117701947799,2.10823512848782
men,37,59,27.4633551457957,0.15754013563744,-2.21105541174241,2.1208514529893
men,38,59,27.4505315804704,0.158174793031536,-2.25093380400683,2.13354327743944
men,39,59,27.4377140028995,0.158812007170973,-2.29081219627125,2.14631105365302
men,40,59,27.4249024102872,0.159451788355714,-2.33069058853568,2.15915523614866
men,41,59,27.4120967998389,0.160094146927212,-2.3705689808001,2.17207628216494
men,42,59,27.3992971687614,0.160739093268586,-2.41044737306452,2.18507465167671
men,43,59,27.3865035142626,0.161386637804779,-2.45032576532895,2.19815080741144
men,44,59,27.373715833552,0.162036791002736,-2.49020415759337,2.2113052148657
men,45,59,27.3609341238401,0.162689563371563,-2.53008254985779,2.22453834232174
men,46,59,27.3481583823388,0.163344965462708,-2.56996094212222,2.23785066086415
men,47,59,27.3353886062615,0.164003007870123,-2.60983933438664,2.25124264439664
men,48,59,27.3226247928227,0.164663701230438,-2.64971772665106,2.26471476965891
men,49,59,27.3098669392381,0.165327056223134,-2.68959611891548,2.2782675162436
men,50,59,27.297115042725,0.165993083570715,-2.72947451117991,2.29190136661338
women,-1,60,27.8800005051531,0.166588130356395,-0.711843083757123,2.20361408822224
women,0,60,27.8047153918079,0.167389790612376,-0.741316392896242,2.22035994902441
women,1,60,27.7296335728741,0.168195308641205,-0.770789702035358,2.23723306616221
women,2,60,27.6547544993903,0.169004703007368,-0.800263011174482,2.25423440669103
women,3,60,27.5800776238775,0.169817992364689,-0.829736320313599,2.27136494501516
women,4,60,27.5056024003351,0.170635195456758,-0.859209629452717,2.2886256629437
women,5,60,27.4313282842369,0.171456331117363,-0.888682938591839,2.30601754974673
women,6,60,27.3572547325272,0.172281418270926,-0.918156247730958,2.32354160221209
women,7,60,27.2833812036163,0.173110475932935,-0.947629556870074,2.34119882470248
women,8,60,27.2097071573775,0.173943523210388,-0.977102866009191,2.35899022921301
women,9,60,27.1362320551424,0.174780579302228,-1.00657617514832,2.37691683542923
women,10,60,27.062955359697,0.175621663499789,-1.03604948428743,2.39497967078556
women,11,60,26.9898765352783,0.176466795187238,-1.06552279342655,2.41317977052414
women,12,60,26.9169950475697,0.177315993842023,-1.09499610256567,2.43151817775424
women,13,60,26.8443103636978,0.178169279035325,-1.12446941170479,2.44999594351198
women,14,60,26.7718219522276,0.179026670432502,-1.15394272084391,2.46861412682058
women,15,60,26.6995292831598,0.179888187793549,-1.18341602998302,2.48737379475107
women,16,60,26.6274318279257,0.180753850973548,-1.21288933912215,2.50627602248345
women,17,60,26.5555290593843,0.181623679923132,-1.24236264826126,2.5253218933683
women,18,60,26.4838204518179,0.182497694688937,-1.27183595740038,2.54451249898888
women,19,60,26.4123054809282,0.183375915414071,-1.30130926653951,2.56384893922366
women,20,60,26.3409836238332,0.184258362338573,-1.33078257567862,2.58333232230943
women,21,60,26.2698543590622,0.185145055799883,-1.36025588481774,2.60296376490474
women,22,60,26.1989171665533,0.18603601623331,-1.38972919395686,2.62274439215393
women,23,60,26.1281715276485,0.186931264172501,-1.41920250309598,2.64267533775162
women,24,60,26.0576169250903,0.187830820249917,-1.4486758122351,2.66275774400771
women,25,60,25.9872528430184,0.188734705197305,-1.47814912137421,2.68299276191278
women,26,60,25.917078766965,0.189642939846179,-1.50762243051334,2.70338155120414
women,27,60,25.8470941838519,0.190555545128301,-1.53709573965246,2.72392528043221
women,28,60,25.7772985819861,0.191472542076159,-1.56656904879157,2.7446251270276
women,29,60,25.7076914510566,0.192393951823454,-1.5960423579307,2.76548227736848
women,30,60,25.6382722821302,0.193319795605589,-1.62551566706981,2.78649792684867
women,31,60,25.569040567648,0.194250094760156,-1.65498897620893,2.80767327994608
women,32,60,25.4999958014219,0.195184870727426,-1.68446228534805,2.8290095502918
women,33,60,25.4311374786304,0.19612414505085,-1.71393559448717,2.85050796073961
women,34,60,25.3624650958153,0.197067939377548,-1.74340890362629,2.87216974343612
women,35,60,25.2939781508778,0.19801627545881,-1.77288221276541,2.89399613989131
women,36,60,25.2256761430752,0.198969175150602,-1.80235552190453,2.91598840104977
women,37,60,25.1575585730168,0.199926660414061,-1.83182883104365,2.93814778736232
women,38,60,25.0896249426602,0.200888753316011,-1.86130214018276,2.96047556885834
women,39,60,25.0218747553083,0.201855476029462,-1.89077544932188,2.98297302521846
women,40,60,24.9543075156049,0.20282685083413,-1.92024875846101,3.00564144584797
women,41,60,24.8869227295316,0.203802900116943,-1.94972206760012,3.02848212995069
women,42,60,24.819719904404,0.204783646372561,-1.97919537673924,3.05149638660347
women,43,60,24.752698548868,0.205769112203893,-2.00866868587836,3.07468553483114
women,44,60,24.6858581728965,0.206759320322619,-2.03814199501748,3.09805090368221
women,45,60,24.6191982877854,0.207754293549713,-2.0676153041566,3.12159383230496
women,46,60,24.5527184061505,0.208754054815968,-2.09708861329572,3.14531567002422
women,47,60,24.4864180419236,0.209758627162526,-2.12656192243484,3.16921777641872
women,48,60,24.4202967103489,0.210768033741408,-2.15603523157395,3.19330152139899
women,49,60,24.3543539279798,0.211782297816047,-2.18550854071307,3.21756828528588
women,50,60,24.2885892126751,0.212801442761825,-2.2149818498522,3.24201945888966
men,-1,60,28.0202479810371,0.134876081764535,-0.666092981171755,1.67500160177293
men,0,60,28.0064103701072,0.135444629125624,-0.706920602264648,1.68598574794492
men,1,60,27.9925795927885,0.136015573102165,-0.747748223357534,1.69704192477466
men,2,60,27.978755645706,0.136588923796687,-0.78857584445043,1.70817060461711
men,3,60,27.9649385254868,0.137164691354303,-0.829403465543319,1.71937226292474
men,4,60,27.9511282287594,0.137742885962893,-0.870231086636212,1.73064737826793
men,5,60,27.9373247521541,0.138323517853279,-0.911058707729109,1.74199643235536
men,6,60,27.9235280923029,0.138906597299412,-0.951886328821998,1.75341991005461
men,7,60,27.9097382458394,0.139492134618551,-0.992713949914888,1.76491829941288
men,8,60,27.8959552093987,0.140080140171443,-1.03354157100777,1.77649209167782
men,9,60,27.8821789796178,0.140670624362512,-1.07436919210068,1.78814178131854
men,10,60,27.8684095531353,0.141263597640039,-1.11519681319356,1.79986786604672
men,11,60,27.8546469265915,0.141859070496348,-1.15602443428645,1.8116708468379
men,12,60,27.8408910966281,0.142457053467991,-1.19685205537935,1.82355122795284
men,13,60,27.8271420598888,0.143057557135935,-1.23767967647224,1.83550951695908
men,14,60,27.8133998130188,0.143660592125751,-1.27850729756513,1.84754622475268
men,15,60,27.7996643526649,0.1442661691078,-1.31933491865802,1.85966186557995
men,16,60,27.7859356754758,0.144874298797419,-1.36016253975092,1.87185695705949
men,17,60,27.7722137781015,0.145484991955117,-1.4009901608438,1.88413202020428
men,18,60,27.7584986571938,0.146098259386761,-1.4418177819367,1.89648757944394
men,19,60,27.7447903094064,0.146714111943769,-1.48264540302959,1.90892416264715
men,20,60,27.7310887313942,0.1473325605233,-1.52347302412248,1.92144230114419
men,21,60,27.7173939198142,0.147953616068449,-1.56430064521537,1.93404252974962
men,22,60,27.7037058713247,0.14857728956844,-1.60512826630827,1.94672538678517
men,23,60,27.6900245825859,0.14920359205882,-1.64595588740116,1.95949141410271
men,24,60,27.6763500502595,0.149832534621653,-1.68678350849405,1.97234115710742
men,25,60,27.6626822710088,0.15046412838572,-1.72761112958694,1.98527516478105
men,26,60,27.649021241499,0.151098384526712,-1.76843875067984,1.99829398970545
men,27,60,27.6353669583966,0.15173531426743,-1.80926637177272,2.01139818808609
men,28,60,27.6217194183701,0.152374928877982,-1.85009399286561,2.02458831977589
men,29,60,27.6080786180894,0.153017239675984,-1.89092161395851,2.03786494829909
men,30,60,27.5944445542262,0.153662258026759,-1.9317492350514,2.05122864087538
men,31,60,27.5808172234536,0.154309995343539,-1.97257685614429,2.06467996844407
men,32,60,27.5671966224467,0.154960463087666,-2.01340447723718,2.07821950568854
men,33,60,27.5535827478819,0.155613672768795,-2.05423209833007,2.09184783106076
men,34,60,27.5399755964375,0.156269635945101,-2.09505971942296,2.10556552680601
men,35,60,27.5263751647933,0.156928364223477,-2.13588734051586,2.11937317898774
men,36,60,27.5127814496307,0.157589869259743,-2.17671496160875,2.13327137751265
men,37,60,27.4991944476329,0.158254162758854,-2.21754258270164,2.14726071615585
men,38,60,27.4856141554846,0.158921256475106,-2.25837020379453,2.16134179258626
men,39,60,27.4720405698722,0.15959116221234,-2.29919782488742,2.1755152083921
men,40,60,27.4584736874837,0.160263891824156,-2.34002544598032,2.18978156910666
men,41,60,27.4449135050088,0.160939457214122,-2.38085306707321,2.2041414842341
men,42,60,27.4313600191388,0.161617870335981,-2.4216806881661,2.21859556727553
men,43,60,27.4178132265666,0.162299143193868,-2.46250830925899,2.23314443575522
men,44,60,27.4042731239867,0.162983287842515,-2.50333593035189,2.24778871124698
men,45,60,27.3907397080954,0.163670316387473,-2.54416355144477,2.26252901940067
men,46,60,27.3772129755905,0.164360240985319,-2.58499117253767,2.27736598996903
men,47,60,27.3636929231714,0.165053073843877,-2.62581879363056,2.29230025683447
men,48,60,27.3501795475392,0.165748827222428,-2.66664641472345,2.30733245803625
men,49,60,27.3366728453967,0.166447513431932,-2.70747403581634,2.32246323579766
men,50,60,27.3231728134481,0.167149144835242,-2.74830165690924,2.33769323655352
women,-1,61,28.0172057708497,0.166057101910783,-0.654727973063816,2.17142806971775
women,0,61,27.9409760824257,0.166883895421193,-0.685149108761845,2.18907600166079
women,1,61,27.8649538010302,0.167714805512592,-0.715570244459872,2.20686736432863
women,2,61,27.7891383623467,0.168549852681317,-0.745991380157909,2.22480332343137
women,3,61,27.7135292035941,0.169389057525759,-0.776412515855938,2.24288505415325
women,4,61,27.6381257635223,0.170232440746863,-0.806833651553965,2.26111374122964
women,5,61,27.5629274824086,0.171080023148646,-0.837254787252002,2.27949057902464
women,6,61,27.4879338020529,0.171931825638708,-0.867675922950029,2.29801677160935
women,7,61,27.4131441657741,0.172787869228746,-0.898097058648059,2.31669353284078
women,8,61,27.3385580184056,0.173648175035074,-0.928518194346088,2.33552208644135
women,9,61,27.2641748062912,0.174512764279143,-0.958939330044123,2.3545036660791
women,10,61,27.1899939772813,0.175381658288068,-0.989360465742152,2.3736395154485
women,11,61,27.1160149807286,0.176254878495147,-1.01978160144018,2.39293088835196
women,12,61,27.0422372674838,0.177132446440396,-1.05020273713822,2.41237904878195
women,13,61,26.9686602898919,0.178014383771077,-1.08062387283625,2.43198527100384
women,14,61,26.895283501788,0.178900712242235,-1.11104500853427,2.45175083963939
women,15,61,26.822106358493,0.179791453717231,-1.1414661442323,2.47167704975091
women,16,61,26.7491283168101,0.180686630168284,-1.17188727993034,2.49176520692614
women,17,61,26.6763488350202,0.18158626367701,-1.20230841562837,2.51201662736375
women,18,61,26.6037673728781,0.182490376434972,-1.2327295513264,2.53243263795961
women,19,61,26.5313833916086,0.183398990744221,-1.26315068702443,2.55301457639373
women,20,61,26.4591963539025,0.184312129017852,-1.29357182272246,2.5737637912179
women,21,61,26.3872057239123,0.185229813780553,-1.32399295842049,2.59468164194403
women,22,61,26.3154109672486,0.186152067669161,-1.35441409411852,2.61576949913327
women,23,61,26.243811550976,0.187078913433222,-1.38483522981655,2.63702874448575
women,24,61,26.1724069436089,0.18801037393555,-1.41525636551458,2.65846077093118
women,25,61,26.1011966151081,0.188946472152796,-1.44567750121261,2.68006698272006
women,26,61,26.0301800368762,0.189887231176006,-1.47609863691064,2.70184879551573
women,27,61,25.9593566817543,0.1908326742112,-1.50651977260867,2.72380763648708
women,28,61,25.8887260240177,0.191782824579937,-1.5369409083067,2.74594494440211
women,29,61,25.818287539372,0.192737705719895,-1.56736204400474,2.76826216972215
women,30,61,25.7480407049494,0.193697341185447,-1.59778317970277,2.79076077469694
women,31,61,25.6779849993047,0.194661754648244,-1.6282043154008,2.81344223346042
women,32,61,25.6081199024117,0.195630969897795,-1.65862545109882,2.83630803212732
women,33,61,25.5384448956586,0.196605010842057,-1.68904658679686,2.85935966889049
women,34,61,25.4689594618451,0.197583901508026,-1.71946772249489,2.88259865411915
women,35,61,25.3996630851778,0.198567666042324,-1.74988885819292,2.90602651045778
women,36,61,25.330555251267,0.199556328711803,-1.78030999389095,2.9296447729259
women,37,61,25.2616354471222,0.200549913904135,-1.81073112958898,2.95345498901867
women,38,61,25.1929031611489,0.201548446128419,-1.84115226528701,2.97745871880827
women,39,61,25.1243578831444,0.202551950015785,-1.87157340098504,3.0016575350461
women,40,61,25.0559991042943,0.203560450319998,-1.90199453668308,3.02605302326584
women,41,61,24.9878263171687,0.204573971918075,-1.9324156723811,3.05064678188736
women,42,61,24.9198390157179,0.205592539810892,-1.96283680807913,3.07544042232143
women,43,61,24.8520366952694,0.206616179123806,-1.99325794377717,3.10043556907528
women,44,61,24.7844188525239,0.207644915107268,-2.0236790794752,3.12563385985908
women,45,61,24.7169849855512,0.208678773137457,-2.05410021517323,3.1510369456932
women,46,61,24.6497345937869,0.209717778716893,-2.08452135087125,3.17664649101645
women,47,61,24.5826671780286,0.210761957475076,-2.11494248656929,3.20246417379507
women,48,61,24.5157822404321,0.211811335169113,-2.14536362226732,3.22849168563272
women,49,61,24.4490792845076,0.212865937684356,-2.17578475796535,3.25473073188128
women,50,61,24.3825578151164,0.213925791035038,-2.20620589366338,3.2811830317526
men,-1,61,28.0815932815468,0.13449348344619,-0.634295815314326,1.65808781387508
men,0,61,28.0669697316331,0.135085544346749,-0.676072665235682,1.66991231210864
men,1,61,28.0523537969644,0.135680211590017,-0.717849515157039,1.6818211356459
men,2,61,28.0377454735749,0.136277496649513,-0.759626365078402,1.6938148858449
men,3,61,28.0231447575013,0.136877411049265,-0.801403214999762,1.70589416835216
men,4,61,28.0085516447818,0.137479966364033,-0.843180064921122,1.71805959313336
men,5,61,27.993966131457,0.138085174219526,-0.884956914842489,1.73031177450406
men,6,61,27.9793882135696,0.138693046292636,-0.926733764763845,1.74265133116079
men,7,61,27.9648178871642,0.139303594311657,-0.968510614685202,1.75507888621221
men,8,61,27.9502551482875,0.139916830056512,-1.01028746460656,1.76759506721065
men,9,61,27.9356999929883,0.140532765358982,-1.05206431452793,1.78020050618377
men,10,61,27.9211524173174,0.141151412102932,-1.09384116444929,1.79289583966648
men,11,61,27.9066124173278,0.141772782224543,-1.13561801437064,1.80568170873305
men,12,61,27.8920799890743,0.14239688771254,-1.17739486429201,1.81855875902956
men,13,61,27.877555128614,0.143023740608425,-1.21917171421337,1.8315276408064
men,14,61,27.8630378320059,0.143653353006708,-1.26094856413473,1.8445890089512
men,15,61,27.8485280953112,0.14428573705514,-1.30272541405608,1.85774352302185
men,16,61,27.8340259145929,0.144920904954951,-1.34450226397745,1.8709918472798
men,17,61,27.8195312859164,0.145558868961079,-1.38627911389881,1.88433465072364
men,18,61,27.8050442053488,0.146199641382413,-1.42805596382017,1.89777260712286
men,19,61,27.7905646689595,0.146843234582026,-1.46983281374153,1.91130639505184
men,20,61,27.7760926728199,0.147489660977417,-1.51160966366289,1.9249366979242
men,21,61,27.7616282130032,0.148138933040746,-1.55338651358424,1.93866420402722
men,22,61,27.747171285585,0.14879106329908,-1.59516336350561,1.95248960655666
men,23,61,27.7327218866427,0.14944606433463,-1.63694021342697,1.96641360365173
men,24,61,27.718280012256,0.150103948784997,-1.67871706334833,1.98043689843037
men,25,61,27.7038456585063,0.150764729343415,-1.72049391326969,1.9945601990247
men,26,61,27.6894188214772,0.151428418758994,-1.76227076319105,2.00878421861688
men,27,61,27.6749994972545,0.152095029836969,-1.80404761311241,2.02310967547499
men,28,61,27.6605876819257,0.152764575438945,-1.84582446303376,2.03753729298944
men,29,61,27.6461833715807,0.153437068483146,-1.88760131295513,2.05206779970938
men,30,61,27.6317865623113,0.154112521944663,-1.92937816287649,2.06670192937957
men,31,61,27.6173972502111,0.154790948855708,-1.97115501279785,2.08144042097738
men,32,61,27.603015431376,0.155472362305859,-2.01293186271921,2.09628401875017
men,33,61,27.5886411019039,0.156156775442319,-2.05470871264057,2.11123347225276
men,34,61,27.5742742578948,0.156844201470166,-2.09648556256193,2.12628953638542
men,35,61,27.5599148954504,0.15753465365261,-2.13826241248329,2.14145297143188
men,36,61,27.5455630106748,0.158228145311246,-2.18003926240465,2.15672454309779
men,37,61,27.531218599674,0.158924689826313,-2.22181611232601,2.17210502254931
men,38,61,27.516881658556,0.159624300636954,-2.26359296224737,2.18759518645216
men,39,61,27.5025521834308,0.16032699124147,-2.30536981216873,2.20319581701074
men,40,61,27.4882301704105,0.161032775197585,-2.34714666209009,2.21890770200768
men,41,61,27.4739156156092,0.161741666122706,-2.38892351201145,2.2347316348436
men,42,61,27.459608515143,0.162453677694188,-2.43070036193281,2.2506684145772
men,43,61,27.4453088651301,0.163168823649592,-2.47247721185417,2.26671884596557
men,44,61,27.4310166616905,0.163887117786956,-2.51425406177553,2.28288373950487
men,45,61,27.4167319009466,0.16460857396506,-2.55603091169689,2.29916391147122
men,46,61,27.4024545790224,0.165333206103691,-2.59780776161825,2.31556018396195
men,47,61,27.3881846920442,0.166061028183913,-2.63958461153961,2.33207338493709
men,48,61,27.3739222361403,0.166792054248337,-2.68136146146097,2.34870434826121
men,49,61,27.3596672074409,0.167526298401391,-2.72313831138233,2.36545391374548
men,50,61,27.3454196020782,0.168263774809597,-2.7649151613037,2.38232292719012
women,-1,62,28.1508574365049,0.165477910038634,-0.595381080921505,2.13815090043773
women,0,62,28.0736873036562,0.166329416457592,-0.626750043178444,2.15665805810132
women,1,62,27.9967287178063,0.167185304507797,-0.658119005435386,2.17532540786581
women,2,62,27.9199810990399,0.16804559673599,-0.689487967692332,2.19415433630335
women,3,62,27.8434438690317,0.168910315804927,-0.720856929949272,2.21314624198778
women,4,62,27.7671164510415,0.169779484493983,-0.752225892206213,2.23230253559862
women,5,62,27.6909982699102,0.17065312569975,-0.783594854463163,2.25162464002572
women,6,62,27.6150887520555,0.171531262436638,-0.814963816720103,2.27111399047505
women,7,62,27.5393873254672,0.172413917837486,-0.846332778977042,2.29077203457526
women,8,62,27.4638934197035,0.173301115154167,-0.877701741233983,2.31060023248522
women,9,62,27.3886064658861,0.174192877758202,-0.90907070349093,2.33060005700245
